hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000005639,338,QUIRINO PROVINCE MEDICAL CENTER,2020-04-17 14:55:39,2020-04-17 14:55:39,2020-04-17,6,1500,8500,14,204,3200,188,200,150
DOH000000000007489,1097,EASTERN BICOL MEDICAL CENTER,2020-04-24 10:21:56,2020-04-24 10:21:56,2020-04-24,0,4500,5383,14,956,896,1001,10819,1456
DOH000000000000227,1149,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-24 10:48:19,2020-04-24 10:48:19,2020-04-24,1,600,6,15,9,13,1,400,46
DOH000000000000227,408,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-17 15:39:21,2020-04-17 15:39:21,2020-04-17,0,700,6,15,11,13,1,500,50
DOH000000000000359,381,RESONABLE HOSPITAL,2020-04-17 15:21:37,2020-04-17 15:21:37,2020-04-17,18,1000,1000,15,55,0,30,850,40
DOH000000000000438,1101,BULUAN DISTRICT HOSPITAL,2020-04-24 10:25:37,2020-04-24 10:25:37,2020-04-24,0,600,0,15,150,0,15,1000,30
DOH000000000000462,1960,"CRUZ-DALIDA MATERNITY HOSPITAL, INC.",2020-04-25 14:28:18,2020-04-25 14:28:18,2020-04-25,45,1000,65,15,15,120,40,400,50
DOH000000000000644,2040,MANUEL HOSPITAL,2020-04-26 16:23:46,2020-04-26 16:23:46,2020-04-26,15,15,15,15,19,0,15,0,20
DOH000000000000644,686,MANUEL HOSPITAL,2020-04-19 8:56:13,2020-04-19 8:56:13,2020-04-19,15,100,15,15,15,0,15,0,20
DOH000000000000659,1066,MEDIDAS MEDICAL CENTER INC.,2020-04-24 10:09:58,2020-04-24 10:09:58,2020-04-24,47,1900,1505,15,30,16,35,2750,10
DOH000000000000722,1164,"DO?A REMEDIOS TRINIDAD-ROMUALDEZ MEDICAL FOUNDATION, INC. (f",2020-04-24 10:56:25,2020-04-24 10:56:25,2020-04-24,80,3500,3000,15,50,0,40,1000,75
DOH000000000000733,102,ROMUALDEZ-KATIKU COMMUNITY HOSP.,2020-04-17 10:10:41,2020-04-17 10:10:41,2020-04-17,5,300,100,15,0,0,5,0,1
DOH000000000001671,1476,ISIDRO KINTANAR MEMORIAL HOSPITAL,2020-04-24 14:26:15,2020-04-24 14:26:15,2020-04-24,0,0,0,15,19,0,0,0,15
DOH000000000001805,1700,SAN PASCUAL BAYLON MATERNITY AND GENERAL HOSPITAL,2020-04-24 16:10:20,2020-04-24 16:10:20,2020-04-24,20,500,200,15,20,200,50,150,0
DOH000000000001977,430,MARIVELES MENTAL WELLNESS  AND GENERAL HOSPITAL,2020-04-17 15:48:34,2020-04-17 15:48:34,2020-04-17,80,14,125,15,150,40,400,48,55
DOH000000000002102,1764,"LOPEZ DISTRICT FARMERS HOSPITAL, INC.",2020-04-24 16:45:56,2020-04-24 16:45:56,2020-04-24,55,4100,800,15,13,200,80,3700,90
DOH000000000002262,396,"CALLANG GENERAL HOSPITAL AND MEDICAL CENTER, INC.",2020-04-17 15:33:10,2020-04-17 15:33:10,2020-04-17,20,30000,2500,15,0,0,0,0,45
DOH000000000002262,1719,"CALLANG GENERAL HOSPITAL AND MEDICAL CENTER, INC.",2020-04-24 16:21:52,2020-04-24 16:21:52,2020-04-24,20,21900,2500,15,0,0,0,5000,94
DOH000000000002532,1630,ST. PAUL GENERAL HOSPITAL,2020-04-24 15:39:07,2020-04-24 15:39:07,2020-04-24,15,100,15,15,0,15,50,150,20
DOH000000000003496,1658,MOUNT OF BLESSINGS HOSPITAL,2020-04-24 15:50:01,2020-04-24 15:50:01,2020-04-24,100,700,300,15,10,300,33,150,5
DOH000000000003670,1472,"DR. ESTER R. GARCIA MEDICAL CENTER, INC.",2020-04-24 14:24:53,2020-04-24 14:24:53,2020-04-24,15,5000,800,15,30,15,50,250,0
DOH000000000003714,258,GOZO COMMUNITY HOSPITAL,2020-04-17 13:27:10,2020-04-17 13:27:10,2020-04-17,15,100,50,15,15,50,15,50,20
DOH000000000003714,1287,GOZO COMMUNITY HOSPITAL,2020-04-24 12:22:08,2020-04-24 12:22:08,2020-04-24,15,100,50,15,15,50,15,50,20
DOH000000000004122,808,TICAO DISTRICT HOSPITAL,2020-04-24 8:19:25,2020-04-24 8:19:25,2020-04-24,15,200,200,15,5,200,15,100,10
DOH000000000004148,1502,LEONCIO GENERAL HOSPITAL,2020-04-24 14:39:34,2020-04-24 14:39:34,2020-04-24,50,5100,680,15,6,10,40,950,50
DOH000000000004148,476,LEONCIO GENERAL HOSPITAL,2020-04-17 16:18:36,2020-04-17 16:18:36,2020-04-17,50,5500,690,15,6,10,40,1050,60
DOH000000000004631,223,BLESSED FAMILY DOCTORS GENERAL HOSPITAL,2020-04-17 12:42:28,2020-04-17 12:42:28,2020-04-17,35,200,500,15,0,0,100,300,100
DOH000000000004697,301,HOLY INFANT HOSPITAL OF TUGUEGARAO INC.,2020-04-17 14:23:33,2020-04-17 14:23:33,2020-04-17,40,500,15,15,15,15,50,200,15
DOH000000000005197,1772,ROMBLON PROVINCIAL HOSPITAL,2020-04-24 16:49:36,2020-04-24 16:49:36,2020-04-24,70,5000,1800,15,30,250,53,2100,325
DOH000000000005232,1282,"DR. LORENZO B. PRINCIPE CLINIC & DRUGSTORE, INC.",2020-04-24 12:16:37,2020-04-24 12:16:37,2020-04-24,15,2000,0,15,10,10,10,2000,50
DOH000000000005272,1218,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF O,2020-04-24 11:31:01,2020-04-24 11:31:01,2020-04-24,109,216,110,15,125,300,205,6600,156
DOH000000000005452,574,INFANTE HOSPITAL MANAGEMENT CORPORATION,2020-04-17 19:23:28,2020-04-17 19:23:28,2020-04-17,40,500,200,15,100,50,50,500,5
DOH000000000005942,1790,AURORA MEMORIAL HOSPITAL,2020-04-24 17:07:14,2020-04-24 17:07:14,2020-04-24,13,100,13,15,13,13,50,500,33
DOH000000000006870,1788,JOWELL GENERAL HOSPITAL,2020-04-24 17:04:12,2020-04-24 17:04:12,2020-04-24,10,100,30,15,10,20,15,30,5
DOH000000000007014,286,"STA. MARIA VILLAGE HOSPITAL, INC.",2020-04-17 13:56:50,2020-04-17 13:56:50,2020-04-17,20,500,15,15,0,3,40,100,0
DOH000000000007121,1549,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL,2020-04-24 14:59:38,2020-04-24 14:59:38,2020-04-24,20,60,20,15,20,20,20,40,5
DOH000000000007505,247,CLINICA OZARAGA DOCTORS HOSPITAL,2020-04-17 13:14:37,2020-04-17 13:14:37,2020-04-17,12,2000,200,15,2,6,30,500,30
DOH000000000007505,1042,CLINICA OZARAGA DOCTORS HOSPITAL,2020-04-24 10:01:03,2020-04-24 10:01:03,2020-04-24,12,600,200,15,4,6,30,250,35
DOH000000000007516,1017,NOVALICHES GENERAL HOSPITAL,2020-04-24 9:44:15,2020-04-24 9:44:15,2020-04-24,150,5000,0,15,300,0,350,5000,1400
DOH000000000007705,35,HAPPY VALLEY COMMUNITY HOSPITAL,2020-04-17 8:24:22,2020-04-17 8:24:22,2020-04-17,10,300,150,15,20,100,25,100,100
DOH000000000024471,1485,CAMP ELIAS ANGELES STATION HOSPITAL,2020-04-24 14:31:15,2020-04-24 14:31:15,2020-04-24,50,1000,50,15,0,50,50,500,18
DOH000000000032268,1657,SAINT CAMILLUS MATERNITY AND POLYCLINIC,2020-04-24 15:49:40,2020-04-24 15:49:40,2020-04-24,0,300,200,15,4,0,15,150,0
DOH000000000032434,1075,M.S. MAGBITANG OSPITAL NG SAN ILDEFONSO,2020-04-24 10:13:58,2020-04-24 10:13:58,2020-04-24,12,300,50,15,15,12,30,50,20
DOH000000000038207,896,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL,2020-04-24 8:54:46,2020-04-24 8:54:46,2020-04-24,5,1000,200,15,20,50,50,250,15
DOH000000000038402,1161,ST. JOHN PAUL II MEDICAL CENTER CORP.,2020-04-24 10:54:48,2020-04-24 10:54:48,2020-04-24,86,21900,100,15,15,67,15,85,62
DOH000000000038491,873,ST. PAUL HOSPITAL,2020-04-24 8:47:07,2020-04-24 8:47:07,2020-04-24,10,400,10,15,5,20,20,600,3
DOH000000000001989,1566,"SAN PEDRO HOSPITAL OF DAVAO CITY, INC.",2020-04-24 15:11:10,2020-04-24 15:11:10,2020-04-24,115,87600,13300,17,103,756,1165,40850,387
DOH000000000002060,1169,TINAMBAC MUNICIPAL HOSPITAL,2020-04-24 10:57:46,2020-04-24 10:57:46,2020-04-24,114,0,35,17,10,13,10,6,11
DOH000000000002713,1492,PALUAN COMMUNITY HOSPITAL,2020-04-24 14:33:52,2020-04-24 14:33:52,2020-04-24,25,1350,30,17,25,15,35,1400,35
DOH000000000002810,143,NUEVA VALENCIA DISTRICT HOSPITAL,2020-04-17 11:09:48,2020-04-17 11:09:48,2020-04-17,30,400,45,17,12,10,175,152,36
DOH000000000002810,801,NUEVA VALENCIA DISTRICT HOSPITAL,2020-04-24 8:16:19,2020-04-24 8:16:19,2020-04-24,30,380,45,17,12,10,173,69,36
DOH000000000004271,890,ST. LOUIS HOSPITAL,2020-04-24 8:53:31,2020-04-24 8:53:31,2020-04-24,0,80,31,17,142,1,175,450,0
DOH000000000005469,667,SULU SANITARIUM,2020-04-18 16:41:01,2020-04-18 16:41:01,2020-04-18,83,2675,0,17,131,0,89,4000,955
DOH000000000005469,2024,SULU SANITARIUM,2020-04-26 13:28:14,2020-04-26 13:28:14,2020-04-26,83,2675,0,17,131,0,89,4000,955
DOH000000000005940,37,DIFFUN DISTRICT HOSPITAL,2020-04-17 8:25:11,2020-04-17 8:25:11,2020-04-17,17,50,50,17,0,0,0,50,17
DOH000000000005940,780,DIFFUN DISTRICT HOSPITAL,2020-04-24 8:08:00,2020-04-24 8:08:00,2020-04-24,17,10,10,17,0,0,0,10,17
DOH000000000007706,1061,HOFILENA HOSPITAL,2020-04-24 10:08:33,2020-04-24 10:08:33,2020-04-24,16,1000,40,17,1,0,40,0,0
DOH000000000000230,918,LASAM DISTRICT HOSPITAL,2020-04-24 9:03:38,2020-04-24 9:03:38,2020-04-24,0,2,25,20,23,0,10,3,10
DOH000000000000355,847,SULOP MEDICAL CLINIC,2020-04-24 8:36:15,2020-04-24 8:36:15,2020-04-24,10,100,100,20,3,0,20,50,1
DOH000000000000366,962,RIDON'S ST. JUDE MEDICAL CENTER,2020-04-24 9:20:24,2020-04-24 9:20:24,2020-04-24,20,400,100,20,20,100,100,260,30
DOH000000000000378,755,CAUAYAN MEDICAL SPECIALISTS HOSPITAL,2020-04-24 7:46:27,2020-04-24 7:46:27,2020-04-24,100,500,100,20,50,100,100,500,30
DOH000000000000382,51,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.",2020-04-17 8:41:48,2020-04-17 8:41:48,2020-04-17,25,3100,1500,20,18,18,40,1250,50
DOH000000000000392,1926,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)",2020-04-25 10:31:03,2020-04-25 10:31:03,2020-04-25,30,600,100,20,20,40,100,1000,20
DOH000000000000475,985,DASOL COMMUNITY HOSPITAL,2020-04-24 9:29:59,2020-04-24 9:29:59,2020-04-24,15,500,100,20,20,150,12,1000,15
DOH000000000000533,1053,D.T. PROTACIO HOSPITAL,2020-04-24 10:04:37,2020-04-24 10:04:37,2020-04-24,35,3000,200,20,75,50,140,3000,20
DOH000000000000591,2015,KABANKALAN CITY HOSPITAL,2020-04-26 11:58:48,2020-04-26 11:58:48,2020-04-26,3,500,8,20,7,20,3,50,15
DOH000000000000668,1332,MIDSAYAP COMMUNITY DOCTORS HOSPITAL,2020-04-24 12:52:59,2020-04-24 12:52:59,2020-04-24,80,10000,10000,20,4,0,15,19000,30
DOH000000000000669,1021,MIDSAYAP DIAGNOSTIC CENTER AND HOSPITAL,2020-04-24 9:45:19,2020-04-24 9:45:19,2020-04-24,18,50,25,20,6,0,9,100,0
DOH000000000000692,1610,PADRON - TIBIO MEDICAL CLINIC,2020-04-24 15:33:14,2020-04-24 15:33:14,2020-04-24,5,100,100,20,2,10,45,100,10
DOH000000000000722,163,"DO?A REMEDIOS TRINIDAD-ROMUALDEZ MEDICAL FOUNDATION, INC. (f",2020-04-17 11:24:55,2020-04-17 11:24:55,2020-04-17,50,5000,200,20,50,0,40,300,50
DOH000000000000732,170,ROMEO B. SIBUD COUNTRY HOPSITAL,2020-04-17 11:31:15,2020-04-17 11:31:15,2020-04-17,20,100,20,20,20,20,20,20,20
DOH000000000001688,591,"ADVENTIST HOSPITAL-SANTIAGO CITY, INC.",2020-04-17 21:30:35,2020-04-17 21:30:35,2020-04-17,50,400,100,20,10,100,150,200,18
DOH000000000001791,631,"CHARLES W. SELBY MEMORIAL HOSP., INC.",2020-04-18 10:32:52,2020-04-18 10:32:52,2020-04-18,100,1000,390,20,6,10,30,525,515
DOH000000000001824,1605,LINGAYEN DISTRICT HOSPITAL,2020-04-24 15:29:36,2020-04-24 15:29:36,2020-04-24,181,5000,1050,20,100,150,400,1000,120
DOH000000000001898,426,AGLIPAY DISTRICT HOSPITAL,2020-04-17 15:45:47,2020-04-17 15:45:47,2020-04-17,4,300,6,20,54,6,16,46,40
DOH000000000002132,1044,MANGATAREM DISTRICT HOSPITAL,2020-04-24 10:01:13,2020-04-24 10:01:13,2020-04-24,45,38,300,20,108,300,150,1500,40
DOH000000000002349,1964,SEAMEN?S HOSPITAL-ILOILO,2020-04-25 15:21:15,2020-04-25 15:21:15,2020-04-25,50,348,297,20,30,100,140,300,113
DOH000000000002488,719,"GUIMBA GENERAL HOSPITAL, INC,",2020-04-24 6:41:22,2020-04-24 6:41:22,2020-04-24,26,1500,1200,20,17,0,40,250,4
DOH000000000002499,1261,FR. TULIO FAVALI MUNICIPAL HOSPITAL,2020-04-24 11:58:02,2020-04-24 11:58:02,2020-04-24,20,400,20,20,65,20,65,250,20
DOH000000000002634,1579,MMGHHSP COOPERATI VE HOSPITAL,2020-04-24 15:17:29,2020-04-24 15:17:29,2020-04-24,80,500,200,20,20,20,80,0,0
DOH000000000002634,573,MMGHHSP COOPERATI VE HOSPITAL,2020-04-17 19:09:58,2020-04-17 19:09:58,2020-04-17,50,200,200,20,20,10,50,0,10
DOH000000000002694,1359,JOSE C. PAYUMO JR. MEMORIAL HOSPITAL,2020-04-24 13:16:14,2020-04-24 13:16:14,2020-04-24,20,200,0,20,105,0,0,750,0
DOH000000000002694,179,JOSE C. PAYUMO JR. MEMORIAL HOSPITAL,2020-04-17 11:36:33,2020-04-17 11:36:33,2020-04-17,20,1000,100,20,195,100,20,2000,0
DOH000000000002726,1858,GREGORIO DEL PILAR DISTRICT HOSPITAL,2020-04-24 19:30:25,2020-04-24 19:30:25,2020-04-24,5,200,400,20,5,50,500,400,20
DOH000000000002751,1032,DAYOS-PASCUAL MEDICAL CLINIC,2020-04-24 9:53:10,2020-04-24 9:53:10,2020-04-24,15,300,200,20,6,50,23,200,50
DOH000000000002820,999,"DR. AMANDO L. GARCIA MEDICAL CENTER, INC.",2020-04-24 9:34:25,2020-04-24 9:34:25,2020-04-24,120,1500,100,20,199,100,100,800,100
DOH000000000002853,1965,TUDELA MUNICIPAL HOSPITAL,2020-04-25 15:22:32,2020-04-25 15:22:32,2020-04-25,10,50,50,20,0,0,20,25,0
DOH000000000002961,1401,CORTES MUNICIPAL HOSPITAL,2020-04-24 13:37:43,2020-04-24 13:37:43,2020-04-24,1,50,20,20,10,20,20,50,20
DOH000000000002962,1107,HOLY NAZARENE CLINIC AND HOSPITAL,2020-04-24 10:29:29,2020-04-24 10:29:29,2020-04-24,3,580,120,20,20,20,30,500,20
DOH000000000003490,1364,SAN ANDRES MUNICIPAL HOSPITAL,2020-04-24 13:20:09,2020-04-24 13:20:09,2020-04-24,10,100,25,20,1,25,10,100,0
DOH000000000003752,1983,JESUS M. COLMENARES DISTRICT HOSPITAL,2020-04-25 19:31:32,2020-04-25 19:31:32,2020-04-25,0,2250,500,20,8,0,101,940,0
DOH000000000003762,661,BUKIDNON PROVINCIAL HOSPITAL-MARAMAG,2020-04-18 15:42:52,2020-04-18 15:42:52,2020-04-18,20,1000,300,20,20,10,300,1000,0
DOH000000000003818,1559,DUPAX DISTRICT HOSPITAL,2020-04-24 15:02:46,2020-04-24 15:02:46,2020-04-24,20,100,20,20,20,0,25,0,0
DOH000000000003818,526,DUPAX DISTRICT HOSPITAL,2020-04-17 17:04:58,2020-04-17 17:04:58,2020-04-17,20,100,20,20,20,0,25,0,0
DOH000000000004162,543,CORADO MEDICAL CLINIC AND HOSPITAL,2020-04-17 17:39:57,2020-04-17 17:39:57,2020-04-17,3,100,30,20,0,0,40,0,10
DOH000000000004297,1491,SAN LUIS DISTRICT HOSPITAL,2020-04-24 14:33:46,2020-04-24 14:33:46,2020-04-24,15,300,15,20,10,5,20,300,15
DOH000000000004426,1191,SIMBULAN STO. NI?O HOSPITAL,2020-04-24 11:16:07,2020-04-24 11:16:07,2020-04-24,14,1709,880,20,30,20,100,600,3
DOH000000000004473,1372,"CAMP LAPULAPU STATION HOSPITAL, CENTCOM, AFP",2020-04-24 13:23:05,2020-04-24 13:23:05,2020-04-24,49,163,0,20,0,13,33,650,4
DOH000000000004529,1052,"ADVENTIST HOSPITAL-PALAWAN, INC.",2020-04-24 10:04:25,2020-04-24 10:04:25,2020-04-24,0,10700,4815,20,26,0,20,50,126
DOH000000000004529,91,"ADVENTIST HOSPITAL-PALAWAN, INC.",2020-04-17 9:53:56,2020-04-17 9:53:56,2020-04-17,0,7200,1693,20,59,0,20,104,43
DOH000000000004631,974,BLESSED FAMILY DOCTORS GENERAL HOSPITAL,2020-04-24 9:25:43,2020-04-24 9:25:43,2020-04-24,100,200,300,20,50,0,150,300,100
DOH000000000004668,1938,KAIROS MATERNITY AND GENERAL HOSPITAL,2020-04-25 11:52:46,2020-04-25 11:52:46,2020-04-25,32,3000,228,20,53,0,32,548,6
DOH000000000004702,1709,ALABANG MEDICAL CLINIC,2020-04-24 16:18:02,2020-04-24 16:18:02,2020-04-24,50,1000,20,20,10,20,100,200,10
DOH000000000004975,641,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-18 12:08:58,2020-04-18 12:08:58,2020-04-18,36,500,1000,20,28,1000,16,200,42
DOH000000000005179,973,TUAO DISTRICT HOSPITAL,2020-04-24 9:25:36,2020-04-24 9:25:36,2020-04-24,50,500,50,20,30,20,60,40,60
DOH000000000005304,1312,MANILA NAVAL HOSPITAL,2020-04-24 15:08:31,2020-04-24 12:40:57,2020-04-24,50,100,20,20,10,100,100,100,10
DOH000000000005381,1543,POLOMOLOK MUNICIPAL HOSPITAL,2020-04-24 14:58:15,2020-04-24 14:58:15,2020-04-24,0,3500,97,20,12,14,48,474,408
DOH000000000005417,72,"OUR LADY OF MERCY GENERAL HOSPITAL, INC.",2020-04-17 9:33:04,2020-04-17 9:33:04,2020-04-17,145,200,100,20,50,50,20,100,50
DOH000000000005417,1911,"OUR LADY OF MERCY GENERAL HOSPITAL, INC.",2020-04-25 8:37:07,2020-04-25 8:37:07,2020-04-25,50,600,100,20,50,30,40,300,60
DOH000000000005484,1681,OUR LADY OF GRACE HOSPITAL INC.,2020-04-24 15:58:39,2020-04-24 15:58:39,2020-04-24,100,100,50,20,50,50,50,100,50
DOH000000000005569,1339,KANANGA MUNICIPAL HOSPITAL,2020-04-24 12:59:35,2020-04-24 12:59:35,2020-04-24,118,1800,0,20,100,0,10,200,80
DOH000000000005617,356,"SACRED HEART HOSPITAL OF MALOLOS, INC.",2020-04-17 15:05:30,2020-04-17 15:05:30,2020-04-17,100,250,300,20,150,150,400,550,130
DOH000000000005639,1500,QUIRINO PROVINCE MEDICAL CENTER,2020-04-24 14:37:10,2020-04-24 14:37:10,2020-04-24,106,2400,1914,20,197,600,37,0,40
DOH000000000005674,151,LA UNION MEDICAL DIAGNOSTIC CENTER AND HOSPITAL,2020-04-17 11:19:00,2020-04-17 11:19:00,2020-04-17,20,150,90,20,15,50,70,400,20
DOH000000000006039,1807,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER",2020-04-24 17:26:13,2020-04-24 17:26:13,2020-04-24,0,1500,7500,20,0,100,0,60000,1670
DOH000000000006061,1449,PRES. ROXAS PROV'L COMMUNITY HOSP.,2020-04-24 14:12:19,2020-04-24 14:12:19,2020-04-24,20,140,20,20,20,1,20,140,2
DOH000000000006084,1780,TAGIG DOCTORS HOSPITAL,2020-04-24 16:56:51,2020-04-24 16:56:51,2020-04-24,50,100,20,20,10,100,100,100,10
DOH000000000006493,674,Eversley Childs Sanitarium,2020-04-18 18:30:15,2020-04-18 18:30:15,2020-04-18,20,400,160,20,0,0,25,300,20
DOH000000000006497,253,"DE VERA MEDICAL CENTER, INC.",2020-04-17 13:23:45,2020-04-17 13:23:45,2020-04-17,200,8000,2000,20,0,300,130,3426,300
DOH000000000006502,1995,NODADO GENERAL HOSPITAL,2020-04-26 7:58:21,2020-04-26 7:58:21,2020-04-26,20,20,20,20,10,20,20,30,10
DOH000000000007705,1389,HAPPY VALLEY COMMUNITY HOSPITAL,2020-04-24 13:31:31,2020-04-24 13:31:31,2020-04-24,20,200,20,20,208,20,20,100,50
DOH000000000024433,1848,ST. CAMILLUS MEDICAL CENTER,2020-04-24 18:46:32,2020-04-24 18:46:32,2020-04-24,70,1200,253,20,25,130,93,600,57
DOH000000000025834,243,UROLOGY CENTER OF THE PHILIPPINES,2020-04-17 13:09:40,2020-04-17 13:09:40,2020-04-17,153,24120,4611,20,75,500,100,5180,127
DOH000000000035325,1943,CAPAS MEDICAL CENTER,2020-04-25 12:31:59,2020-04-25 12:31:59,2020-04-25,20,500,30,20,10,100,50,150,15
DOH000000000037753,1441,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",2020-04-24 14:07:38,2020-04-24 14:07:38,2020-04-24,111,13242,1287,20,43,66,311,44634,28
DOH000000000000230,517,LASAM DISTRICT HOSPITAL,2020-04-17 16:53:29,2020-04-17 16:53:29,2020-04-17,30,250,30,25,0,0,25,250,30
DOH000000000000254,289,ILOCOS SUR DISTRICT HOSPITAL - SINAIT,2020-04-17 14:04:08,2020-04-17 14:04:08,2020-04-17,25,150,50,25,0,25,50,4330,0
DOH000000000000403,1568,ALABANG MEDICAL CENTER,2020-04-24 15:12:08,2020-04-24 15:12:08,2020-04-24,20,80,30,25,20,20,50,80,0
DOH000000000000521,1349,DR. TOMAS L. NOLASCO  SR. MEMORIAL HOSPITAL - REPRODUCTIVE H,2020-04-24 13:10:42,2020-04-24 13:10:42,2020-04-24,25,200,25,25,25,25,50,130,25
DOH000000000000619,1106,MATIAS CLINIC AND HOSPITAL,2020-04-24 10:28:36,2020-04-24 10:28:36,2020-04-24,15,200,155,25,15,250,15,100,55
DOH000000000002994,585,DAVAO DEL NORTE HOSPITAL (KAPALONG  ZONE),2020-04-17 20:25:27,2020-04-17 20:25:27,2020-04-17,25,100,500,25,25,100,50,500,25
DOH000000000003039,1448,ALFONSO SPECIALIST HOSPITAL,2020-04-24 14:11:35,2020-04-24 14:11:35,2020-04-24,50,250,200,25,50,50,50,300,10
DOH000000000004759,1878,MAMBUSAO DISTRICT HOSPITAL,2020-04-24 21:48:48,2020-04-24 21:48:48,2020-04-24,25,2900,25,25,90,25,71,3100,139
DOH000000000005060,503,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-17 16:38:50,2020-04-17 16:38:50,2020-04-17,63,200,63,25,63,25,63,200,0
DOH000000000005565,1749,"ST. PAUL HOSPITAL BULACAN, INC.",2020-04-24 16:37:26,2020-04-24 16:37:26,2020-04-24,170,300,300,25,170,60,160,500,65
DOH000000000038482,422,DR. JOSE RIZAL DISTRICT HOSPITAL,2020-04-17 15:44:47,2020-04-17 15:44:47,2020-04-17,37,147,126,25,17,52,62,125,149
DOH000000000038482,1803,DR. JOSE RIZAL DISTRICT HOSPITAL,2020-04-24 17:18:19,2020-04-24 17:18:19,2020-04-24,37,147,126,25,17,52,62,125,149
DOH000000000000260,1737,SANTA CRUZ DISTRICT HOSPITAL,2020-04-24 16:31:59,2020-04-24 16:31:59,2020-04-24,65,500,15,30,18,300,30,75,0
DOH000000000000264,525,CONG. SIMEON G. TORIBIO MEMORIAL HOSPITAL,2020-04-17 17:03:32,2020-04-17 17:03:32,2020-04-17,4,47,100,30,0,0,30,0,0
DOH000000000000424,1985,"GOVERNOR NIEL D. TUPAS, SR. DISTRICT HOSPITAL",2020-04-25 19:35:30,2020-04-25 19:35:30,2020-04-25,0,3350,178,30,8,1,46,1450,3
DOH000000000000574,1967,ILIGAN MEDICAL CENTER HOSPITAL,2020-04-25 15:36:04,2020-04-25 15:36:04,2020-04-25,30,500,50,30,5,70,30,100,20
DOH000000000000616,1530,"LA VI?A GENERAL HOSPITAL, INC.",2020-04-24 14:51:06,2020-04-24 14:51:06,2020-04-24,30,200,30,30,40,0,50,30,0
DOH000000000000684,851,"NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY, INC.",2020-04-24 8:39:01,2020-04-24 8:39:01,2020-04-24,50,12000,680,30,100,80,5,11250,95
DOH000000000000684,49,"NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY, INC.",2020-04-17 8:38:33,2020-04-17 8:38:33,2020-04-17,50,12500,730,30,100,40,5,11500,100
DOH000000000000745,1880,SEN. GERARDO ROXAS MEMORIAL DISTRICT HOSPITAL,2020-04-24 21:56:19,2020-04-24 21:56:19,2020-04-24,79,729,2200,30,86,79,159,750,126
DOH000000000000760,1033,ST. DOMINIC MEDICAL CENTER INC.,2020-04-24 9:54:13,2020-04-24 9:54:13,2020-04-24,183,15450,919,30,29,433,164,919,207
DOH000000000000791,1946,TAPAZ DISTRICT HOSPITAL,2020-04-25 12:45:19,2020-04-25 12:45:19,2020-04-25,150,20000,100,30,20,50,100,4000,100
DOH000000000001819,385,NORTHERN PALAWAN PROVINCIAL HOSPITAL,2020-04-17 15:27:54,2020-04-17 15:27:54,2020-04-17,7,300,6,30,51,6,15,46,40
DOH000000000001898,927,AGLIPAY DISTRICT HOSPITAL,2020-04-24 9:07:03,2020-04-24 9:07:03,2020-04-24,4,300,4,30,54,4,46,26,50
DOH000000000002172,1945,"PERPETUAL SUCCOUR HOSPITAL OF CEBU, INC.",2020-04-25 12:36:13,2020-04-25 12:36:13,2020-04-25,139,20000,2000,30,354,2180,1100,1895,750
DOH000000000002462,462,SIPOCOT DISTRICT HOSPITAL,2020-04-17 16:06:43,2020-04-17 16:06:43,2020-04-17,15,1100,200,30,10,0,150,300,40
DOH000000000002462,1660,SIPOCOT DISTRICT HOSPITAL,2020-04-24 15:50:17,2020-04-24 15:50:17,2020-04-24,15,1200,180,30,10,10,100,400,30
DOH000000000002575,1405,DAVO ORIENTAL PROV'L HOSP.-CATEEL,2020-04-24 13:39:39,2020-04-24 13:39:39,2020-04-24,0,60,30,30,30,0,50,0,30
DOH000000000002748,64,DR. DAMIAN REYES PROVINCIAL HOSPITAL,2020-04-17 9:07:04,2020-04-17 9:07:04,2020-04-17,20,200,50,30,200,20,30,150,100
DOH000000000002929,1301,DR. APOLLO DUQUE MEMORIAL HOSPITAL,2020-04-24 12:35:20,2020-04-24 12:35:20,2020-04-24,30,30,30,30,30,30,30,30,30
DOH000000000002952,1520,CABA DISTRICT HOSPITAL,2020-04-24 14:47:24,2020-04-24 14:47:24,2020-04-24,50,230,883,30,27,4,8,1179,62
DOH000000000003314,623,MOTHER TERESA OF CALCUTTA MEDICAL CENTER,2020-04-18 9:11:39,2020-04-18 9:11:39,2020-04-18,100,1000,400,30,100,300,100,600,800
