hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000003868,1721,GUIMBA DISTRICT HOSPITAL,2020-04-24 16:25:00,2020-04-24 16:25:00,2020-04-24,37,64,16,35,31,30,43,550,14
DOH000000000003916,2175,CUYO DISTRICT HOSPITAL,2020-05-01 8:05:53,2020-05-01 8:05:53,2020-05-01,8,300,280,35,183,20,348,300,40
DOH000000000004959,34,MAYOR JOAQUIN MACIAS MEMORIAL INFIRMARY,2020-04-17 8:22:37,2020-04-17 8:22:37,2020-04-17,35,100,75,35,0,0,35,20,0
DOH000000000004959,2026,MAYOR JOAQUIN MACIAS MEMORIAL INFIRMARY,2020-04-26 13:32:04,2020-04-26 13:32:04,2020-04-26,35,100,75,35,0,0,35,20,0
DOH000000000004975,1456,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-24 14:16:47,2020-04-24 14:16:47,2020-04-24,13,1284,419,35,14,300,6,351,93
DOH000000000005461,1166,SAN MARIANO COMMUNITY HOSPITAL,2020-04-24 10:56:48,2020-04-24 10:56:48,2020-04-24,35,2500,50,35,35,35,40,100,35
DOH000000000005461,389,SAN MARIANO COMMUNITY HOSPITAL,2020-04-17 15:29:30,2020-04-17 15:29:30,2020-04-17,35,2500,50,35,35,35,40,100,35
DOH000000000005461,2761,SAN MARIANO COMMUNITY HOSPITAL,2020-05-01 12:43:23,2020-05-01 12:43:23,2020-05-01,35,2500,50,35,35,35,40,100,35
DOH000000000005641,1669,DAVAO ORIENTAL PROV'L HOSP- GOV. GENEROSO,2020-04-24 15:55:41,2020-04-24 15:55:41,2020-04-24,35,75,25,35,35,25,100,1200,10
DOH000000000005641,2714,DAVAO ORIENTAL PROV'L HOSP- GOV. GENEROSO,2020-05-01 12:04:15,2020-05-01 12:04:15,2020-05-01,35,75,25,35,35,25,100,1200,10
DOH000000000005932,2669,TABLAS ISLAND DISTRICT HOSPITAL,2020-05-01 11:37:00,2020-05-01 11:37:00,2020-05-01,40,80,30,35,30,30,37,550,50
DOH000000000023734,2654,SAN JOAQUIN MOTHER AND CHILD HOSPITAL,2020-05-01 11:32:00,2020-05-01 11:32:00,2020-05-01,20,940,400,35,50,3,48,700,38
DOH000000000025693,2264,MAASIN MATERNITY & CHILDREN HOSPITAL,2020-05-01 8:38:52,2020-05-01 8:38:52,2020-05-01,60,500,800,35,44,72,25,350,30
DOH000000000034465,1656,SANTIAGO MEDICAL CITY (NEW),2020-04-24 15:48:47,2020-04-24 15:48:47,2020-04-24,503,208,750,35,150,560,100,1500,40
DOH000000000034465,2911,SANTIAGO MEDICAL CITY (NEW),2020-05-01 14:26:28,2020-05-01 14:26:28,2020-05-01,492,188,702,35,135,526,100,1243,35
DOH000000000035681,2236,LEGAZPI CITY HOSPITAL,2020-05-01 8:29:17,2020-05-01 8:29:17,2020-05-01,94,56357,520,35,15,210,52,30898,0
DOH000000000035681,861,LEGAZPI CITY HOSPITAL,2020-04-24 8:42:52,2020-04-24 8:42:52,2020-04-24,94,24957,2837,35,27,380,52,16084,0
DOH000000000035681,11,LEGAZPI CITY HOSPITAL,2020-04-17 7:31:38,2020-04-17 7:31:38,2020-04-17,106,27696,3032,35,12,210,52,16542,0
DOH000000000000246,2310,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-05-01 8:52:13,2020-05-01 8:52:13,2020-05-01,95,700,400,40,1,19,100,800,0
DOH000000000000246,1207,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-24 11:27:08,2020-04-24 11:27:08,2020-04-24,63,800,480,40,1,20,63,900,0
DOH000000000000267,3018,Masbate Provincial Hospital,2020-05-01 15:18:47,2020-05-01 15:18:47,2020-05-01,120,300,140,40,100,70,80,100,80
DOH000000000000267,705,Masbate Provincial Hospital,2020-04-19 19:01:52,2020-04-19 19:01:52,2020-04-19,150,300,100,40,100,100,100,50,130
DOH000000000000267,1853,Masbate Provincial Hospital,2020-04-24 18:57:41,2020-04-24 18:57:41,2020-04-24,130,250,120,40,80,80,90,50,90
DOH000000000000281,1604,ILOCOS SUR DISTRICT HOSPITAL - MAGSINGAL,2020-04-24 15:29:31,2020-04-24 15:29:31,2020-04-24,30,1000,250,40,40,40,20,2500,40
DOH000000000000381,2907,"DOMINICAN HOSPITAL, INC.  ",2020-05-01 14:25:27,2020-05-01 14:25:27,2020-05-01,50,10000,5000,40,30,100,100,10000,80
DOH000000000000435,1129,BUKIDNON PROVINCIAL MEDICAL CENTER-MALAYBALAY CITY,2020-04-24 10:39:49,2020-04-24 10:39:49,2020-04-24,147,1500,1100,40,50,1000,250,1250,71
DOH000000000000464,2485,CEBU PROVINCIAL HOSPITAL (DANAO CITY),2020-05-01 10:02:04,2020-05-01 10:02:04,2020-05-01,0,12100,3100,40,251,0,769,857,243
DOH000000000000514,1987,"DR. RICARDO S. PROVIDO, SR. MEMORIAL DISTRICT HOSPITAL",2020-04-25 19:38:52,2020-04-25 19:38:52,2020-04-25,0,3950,187,40,12,2,118,1150,52
DOH000000000000542,875,EDWIN ANDREWS AIRBASE HOSPITAL,2020-04-24 8:48:00,2020-04-24 8:48:00,2020-04-24,7,636,15,40,95,14,368,1486,363
DOH000000000001898,2507,AGLIPAY DISTRICT HOSPITAL,2020-05-01 10:14:03,2020-05-01 10:14:03,2020-05-01,100,300,100,40,87,100,50,156,150
DOH000000000001981,1627,NATIONAL KIDNEY AND TRANSPLANT INSTITUTE,2020-04-24 15:38:02,2020-04-24 15:38:02,2020-04-24,850,2500,900,40,200,900,50,1400,600
DOH000000000002117,2767,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL,2020-05-01 12:52:19,2020-05-01 12:52:19,2020-05-01,80,221,45,40,48,920,488,4486,0
DOH000000000003027,570,ALCALA MUNICIPAL HOSPITAL,2020-04-17 19:03:00,2020-04-17 19:03:00,2020-04-17,50,100,80,40,5,80,20,250,260
DOH000000000003283,2872,OSPITAL NG GUIGUINTO,2020-05-01 14:06:48,2020-05-01 14:06:48,2020-05-01,0,2887,39,40,285,195,564,13947,154
DOH000000000003314,1899,MOTHER TERESA OF CALCUTTA MEDICAL CENTER,2020-04-25 7:08:32,2020-04-25 7:08:32,2020-04-25,939,3000,5000,40,469,0,100,6000,2000
DOH000000000003716,849,"MERCY COMMUNITY HOSPITAL, INC.",2020-04-24 8:37:40,2020-04-24 8:37:40,2020-04-24,42,5900,432,40,0,432,8,1875,8
DOH000000000004362,557,LIBMANAN DISTRICT HOSPITAL,2020-04-17 18:19:08,2020-04-17 18:19:08,2020-04-17,130,1450,400,40,200,100,35,1250,30
DOH000000000004707,375,ADELA SERRA TY MEMORIAL MEDICAL CENTER,2020-04-17 15:16:27,2020-04-17 15:16:27,2020-04-17,481,2010,470,40,60,3850,115,1800,430
DOH000000000004707,1735,ADELA SERRA TY MEMORIAL MEDICAL CENTER,2020-04-24 16:30:00,2020-04-24 16:30:00,2020-04-24,7390,4710,470,40,60,3850,145,84650,400
DOH000000000004707,3134,ADELA SERRA TY MEMORIAL MEDICAL CENTER,2020-05-01 16:07:34,2020-05-01 16:07:34,2020-05-01,7290,11000,470,40,60,3910,145,77200,400
DOH000000000004798,1729,PAGADIAN CITY MEDICAL CENTER,2020-04-24 16:28:11,2020-04-24 16:28:11,2020-04-24,15,25000,5,40,5,5,100,0,5
DOH000000000005085,2312,ST. CATHERINE OF ALEXANDRIA FOUNDATION & MEDICAL CENTER,2020-05-01 8:52:51,2020-05-01 8:52:51,2020-05-01,40,500,300,40,100,20,70,100,90
DOH000000000005201,1034,Batanes General Hospital,2020-04-24 9:54:20,2020-04-24 9:54:20,2020-04-24,30,90,3100,40,5,90,20,50,20
DOH000000000005201,2495,Batanes General Hospital,2020-05-01 10:06:26,2020-05-01 10:06:26,2020-05-01,30,100,3100,40,5,90,20,60,20
DOH000000000005225,1833,"MARIA ESTRELLA GENERAL HOSPITAL, INC.",2020-04-24 18:00:40,2020-04-24 18:00:40,2020-04-24,60,200,35,40,20,40,20,200,30
DOH000000000005253,75,"LOS BA?OS DOCTORS HOSPITAL AND MEDICAL CENTER, INCORPORATED",2020-04-17 9:36:22,2020-04-17 9:36:22,2020-04-17,73,39565,5201,40,50,264,100,6002,123
DOH000000000005359,26,HOWARD HUBBARD MEMORIAL HOSPITAL,2020-04-17 8:14:21,2020-04-17 8:14:21,2020-04-17,45,10500,5600,40,29,6,130,1400,35
DOH000000000005476,3015,OSPITAL NG CABUYAO,2020-05-01 15:17:51,2020-05-01 15:17:51,2020-05-01,1390,7500,4500,40,810,1763,60,7000,100
DOH000000000005674,813,LA UNION MEDICAL DIAGNOSTIC CENTER AND HOSPITAL,2020-04-24 8:21:32,2020-04-24 8:21:32,2020-04-24,20,450,250,40,30,200,250,300,20
DOH000000000005976,919,CANDON ST. MARTIN DE PORRES HOSPITAL,2020-04-24 9:03:47,2020-04-24 9:03:47,2020-04-24,15,500,250,40,20,100,140,1350,150
DOH000000000008483,85,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC.",2020-04-17 9:44:59,2020-04-17 9:44:59,2020-04-17,600,7500,50,40,20,50,50,1250,20
DOH000000000008577,2016,COTABATO SANITARIUM,2020-04-26 12:28:11,2020-04-26 12:28:11,2020-04-26,30,24100,103,40,432,216,23,2400,682
DOH000000000023734,961,SAN JOAQUIN MOTHER AND CHILD HOSPITAL,2020-04-24 9:19:27,2020-04-24 9:19:27,2020-04-24,20,500,500,40,50,40,40,90,30
DOH000000000031935,1533,"SAN FRANCISCO DOCTORS HOSPITAL, INC.",2020-04-24 14:52:31,2020-04-24 14:52:31,2020-04-24,40,1000,410,40,73,25,47,400,25
DOH000000000032209,864,CALAYAN INFIRMARY,2020-04-24 8:43:42,2020-04-24 8:43:42,2020-04-24,67,500,13,40,24,24,243,450,67
DOH000000000032209,2083,CALAYAN INFIRMARY,2020-05-01 6:52:24,2020-05-01 6:52:24,2020-05-01,67,500,13,40,24,24,200,430,50
DOH000000000033471,1654,"SAN MATEO MULTICARE HOSPITAL, INC.",2020-04-24 15:47:43,2020-04-24 15:47:43,2020-04-24,6,3800,0,40,0,6,50,400,0
DOH000000000033471,2154,"SAN MATEO MULTICARE HOSPITAL, INC.",2020-05-01 7:53:09,2020-05-01 7:53:09,2020-05-01,6,3600,0,40,0,6,50,400,0
DOH000000000033471,471,"SAN MATEO MULTICARE HOSPITAL, INC.",2020-04-17 16:12:54,2020-04-17 16:12:54,2020-04-17,6,4200,0,40,0,6,50,400,0
DOH000000000038114,3033,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC",2020-05-01 15:25:15,2020-05-01 15:25:15,2020-05-01,200,10000,100,40,80,100,150,2000,80
DOH000000000038213,750,BATARAZA DISTRICT HOSPITAL,2020-04-24 7:45:00,2020-04-24 7:45:00,2020-04-24,24,900,120,40,45,80,120,452,150
DOH000000000000232,1085,SAN SEBASTIAN DISTRICT HOSPITAL,2020-04-24 10:16:48,2020-04-24 10:16:48,2020-04-24,120,1500,720,45,50,360,90,600,25
DOH000000000000373,1521,"LUZON MEDICAL CENTER, INC.",2020-04-24 14:47:39,2020-04-24 14:47:39,2020-04-24,70,200,400,45,313,400,100,0,20
DOH000000000000386,1783,"STA. MARIA JOSEFA HOSPITAL FOUNDATION, INC",2020-04-24 17:00:49,2020-04-24 17:00:49,2020-04-24,50,1000,500,45,20,200,30,300,60
DOH000000000002854,2708,UMINGAN COMMUNITY HOSPITAL,2020-05-01 12:02:52,2020-05-01 12:02:52,2020-05-01,4,25000,10,45,50,120,100,3000,40
DOH000000000003027,2627,ALCALA MUNICIPAL HOSPITAL,2020-05-01 11:18:39,2020-05-01 11:18:39,2020-05-01,60,900,70,45,14,50,25,1300,160
DOH000000000003552,2415,LA PAZ MEDICARE AND COMMUNITY HOSPITAL,2020-05-01 9:31:10,2020-05-01 9:31:10,2020-05-01,50,300,50,45,250,25,170,300,220
DOH000000000003716,31,"MERCY COMMUNITY HOSPITAL, INC.",2020-04-17 8:17:19,2020-04-17 8:17:19,2020-04-17,80,7300,500,45,0,500,10,2400,10
DOH000000000003916,760,CUYO DISTRICT HOSPITAL,2020-04-24 7:51:17,2020-04-24 7:51:17,2020-04-24,12,400,310,45,169,34,204,350,40
DOH000000000005085,877,ST. CATHERINE OF ALEXANDRIA FOUNDATION & MEDICAL CENTER,2020-04-24 8:50:46,2020-04-24 8:50:46,2020-04-24,39,500,200,45,45,20,45,100,75
DOH000000000005200,2011,ALABAT ISLAND DISTRICT HOSPITAL,2020-04-26 11:03:26,2020-04-26 11:03:26,2020-04-26,45,275,75,45,14,175,46,145,18
DOH000000000005484,3114,OUR LADY OF GRACE HOSPITAL INC.,2020-05-01 16:00:05,2020-05-01 16:00:05,2020-05-01,130,135,80,45,75,80,85,140,6
DOH000000000006039,417,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER",2020-04-17 15:43:08,2020-04-17 15:43:08,2020-04-17,200,7100,12000,45,20,400,0,81300,2240
DOH000000000025676,242,"GRACE GENERAL HOSPITAL, INC.",2020-04-17 13:08:31,2020-04-17 13:08:31,2020-04-17,0,1038,494,45,7,180,0,924,21
DOH000000000025849,1071,NORTHERN LUZON ADVENTIST HOSPITAL,2020-04-24 10:11:14,2020-04-24 10:11:14,2020-04-24,11,3000,200,45,10,30,5,4000,35
DOH000000000029741,2584,"PACIFIC GLOBAL MEDICAL CENTER, INC.",2020-05-01 10:51:38,2020-05-01 10:51:38,2020-05-01,65,890,1000,45,200,0,800,4950,156
DOH000000000031935,560,"SAN FRANCISCO DOCTORS HOSPITAL, INC.",2020-04-17 18:28:07,2020-04-17 18:28:07,2020-04-17,80,3000,150,45,35,30,60,300,30
DOH000000000000253,1603,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - PANTUKAN,2020-04-24 15:28:39,2020-04-24 15:28:39,2020-04-24,79,5342,2036,50,107,96,92,5080,261
DOH000000000000253,231,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - PANTUKAN,2020-04-17 12:51:03,2020-04-17 12:51:03,2020-04-17,80,9400,2104,50,119,100,100,5678,265
DOH000000000000361,2567,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG,2020-05-01 10:46:12,2020-05-01 10:46:12,2020-05-01,100,1000,300,50,100,300,15,1000,200
DOH000000000000361,1439,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG,2020-04-24 14:07:30,2020-04-24 14:07:30,2020-04-24,100,1000,300,50,80,500,15,1000,200
DOH000000000000367,2787,"CABIAO GENERAL HOSPITAL, INC.",2020-05-01 13:03:49,2020-05-01 13:03:49,2020-05-01,13,4000,145,50,40,135,30,200,30
DOH000000000000382,2274,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC.",2020-05-01 8:40:53,2020-05-01 8:40:53,2020-05-01,40,1500,500,50,18,18,100,800,40
DOH000000000000437,2605,BULACAN MEDICAL MISSION GROUP PHARMACY AND HOSPITAL - TURO B,2020-05-01 11:04:06,2020-05-01 11:04:06,2020-05-01,40,3000,2000,50,0,2000,300,300,0
DOH000000000000442,1666,CARLOS MEDICAL AND MATERNITY HOSPITAL,2020-04-24 15:52:54,2020-04-24 15:52:54,2020-04-24,75,300,50,50,40,20,200,70,20
DOH000000000000446,313,CHINESE GENERAL HOSPITAL & MEDICAL CENTER,2020-04-17 14:32:55,2020-04-17 14:32:55,2020-04-17,250,500,200,50,1000,600,1000,2500,1000
DOH000000000000489,1370,DR. AMADO B. DIAZ PROVINCIAL HOSPITAL,2020-04-24 13:21:56,2020-04-24 13:21:56,2020-04-24,13,1000,100,50,70,0,50,900,50
DOH000000000000489,2326,DR. AMADO B. DIAZ PROVINCIAL HOSPITAL,2020-05-01 8:58:31,2020-05-01 8:58:31,2020-05-01,13,1766,65,50,95,0,50,550,50
DOH000000000000539,1163,E AND R HOSPITAL AND PHARMACY,2020-04-24 10:55:53,2020-04-24 10:55:53,2020-04-24,5,500,15,50,5,0,5,8,0
DOH000000000000573,2992,IBAJAY DISTRICT HOSPITAL,2020-05-01 15:11:17,2020-05-01 15:11:17,2020-05-01,20,1800,280,50,55,0,115,1250,20
DOH000000000000573,1873,IBAJAY DISTRICT HOSPITAL,2020-04-24 21:33:27,2020-04-24 21:33:27,2020-04-24,20,1700,150,50,80,0,110,1450,20
DOH000000000000629,2753,DOMINGO B. FLORES DISTRICT HOSPITAL,2020-05-01 12:38:42,2020-05-01 12:38:42,2020-05-01,25,500,40,50,35,20,35,400,3
DOH000000000000700,676,PASIG CITY GENERAL HOSPITAL,2020-04-18 19:38:44,2020-04-18 19:38:44,2020-04-18,400,5000,650,50,300,572,300,13750,505
DOH000000000000732,2155,ROMEO B. SIBUD COUNTRY HOPSITAL,2020-05-01 7:53:34,2020-05-01 7:53:34,2020-05-01,50,150,100,50,100,50,50,150,50
DOH000000000000732,753,ROMEO B. SIBUD COUNTRY HOPSITAL,2020-04-24 7:45:28,2020-04-24 7:45:28,2020-04-24,20,100,100,50,20,100,20,100,20
DOH000000000001688,893,"ADVENTIST HOSPITAL-SANTIAGO CITY, INC.",2020-04-24 8:54:09,2020-04-24 8:54:09,2020-04-24,100,500,100,50,10,100,100,200,80
DOH000000000001844,1999,DR. ANDRES LUCIANO JR. MEMORIAL HOSPITAL,2020-04-26 8:09:15,2020-04-26 8:09:15,2020-04-26,50,1800,10,50,30,10,150,150,40
DOH000000000001981,707,NATIONAL KIDNEY AND TRANSPLANT INSTITUTE,2020-04-19 19:51:26,2020-04-19 19:51:26,2020-04-19,1000,3000,1000,50,300,1000,50,2000,700
DOH000000000002212,349,Dr. PJGMRMC Talavera Extension Hospital,2020-04-17 15:00:41,2020-04-17 15:00:41,2020-04-17,220,12000,6200,50,244,1100,100,4550,853
DOH000000000002550,3138,SALVE REGINA GENERAL HOSPITAL INC.,2020-05-01 16:09:22,2020-05-01 16:09:22,2020-05-01,50,50,50,50,50,50,50,50,50
DOH000000000002691,2108,ORMOC DISTRICT HOSPITAL,2020-05-01 7:20:18,2020-05-01 7:20:18,2020-05-01,153,400,25,50,83,75,30,500,225
DOH000000000002749,298,ORIENTAL MINDORO PROVINCIAL HOSPITAL,2020-04-17 14:15:31,2020-04-17 14:15:31,2020-04-17,200,200,500,50,300,0,500,500,300
DOH000000000002804,1634,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATI,2020-04-24 15:40:37,2020-04-24 15:40:37,2020-04-24,2,8950,1400,50,2,0,300,700,35
DOH000000000002804,364,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATI,2020-04-17 15:09:38,2020-04-17 15:09:38,2020-04-17,2,9500,1850,50,3,0,300,1150,50
DOH000000000002877,294,LA UNION MEDICAL CENTER,2020-04-17 14:09:54,2020-04-17 14:09:54,2020-04-17,100,800,200,50,50,200,900,100,0
DOH000000000002882,2435,JECSONS MEDICAL CENTER,2020-05-01 9:38:34,2020-05-01 9:38:34,2020-05-01,200,500,500,50,100,500,100,500,100
DOH000000000003027,1417,ALCALA MUNICIPAL HOSPITAL,2020-04-24 13:47:08,2020-04-24 13:47:08,2020-04-24,70,1000,100,50,15,70,30,1500,200
DOH000000000003075,703,LABUAN GENERAL HOSPITAL,2020-04-19 18:13:44,2020-04-19 18:13:44,2020-04-19,75,3000,500,50,75,50,30,1000,450
DOH000000000003075,2023,LABUAN GENERAL HOSPITAL,2020-04-26 13:27:05,2020-04-26 13:27:05,2020-04-26,75,3000,500,50,75,50,30,1000,450
DOH000000000003141,668,WEST METRO MEDICAL CENTER,2020-04-18 16:42:52,2020-04-18 16:42:52,2020-04-18,190,11400,8600,50,16,0,15,2250,24
DOH000000000003141,1795,WEST METRO MEDICAL CENTER,2020-04-24 17:12:11,2020-04-24 17:12:11,2020-04-24,90,8500,8600,50,15,0,55,1650,160
DOH000000000003141,2355,WEST METRO MEDICAL CENTER,2020-05-01 9:07:28,2020-05-01 9:07:28,2020-05-01,0,15100,8400,50,10,0,55,0,60
DOH000000000003400,2876,ALFONSO PONCE ENRILE MEMORIAL DISTRICT HOSPITAL,2020-05-01 14:23:51,2020-05-01 14:08:36,2020-05-01,1,350,24,50,50,32,45,550,330
DOH000000000003496,2196,MOUNT OF BLESSINGS HOSPITAL,2020-05-01 8:15:24,2020-05-01 8:15:24,2020-05-01,90,600,280,50,10,280,53,130,10
DOH000000000003625,3139,MISAMIS UNIVERSITY MEDICAL CENTER,2020-05-01 16:09:28,2020-05-01 16:09:28,2020-05-01,21,80,30,50,6,150,42,90,12
DOH000000000004384,2270,OUR LADY OF LOURDES HOSPITAL,2020-05-01 8:40:15,2020-05-01 8:40:15,2020-05-01,100,1000,200,50,400,200,300,500,100
DOH000000000004415,290,"GONZALES MARANAN MEDICAL CENTER, INC.",2020-04-17 14:04:50,2020-04-17 14:04:50,2020-04-17,20,1000,950,50,30,20,200,250,5
DOH000000000004424,2035,QUEZON MEDICAL CENTER,2020-04-26 14:34:17,2020-04-26 14:34:17,2020-04-26,100,1000,300,50,300,300,100,2000,50
DOH000000000004424,3154,QUEZON MEDICAL CENTER,2020-05-01 16:16:16,2020-05-01 16:16:16,2020-05-01,200,1000,1000,50,200,1000,500,500,50
DOH000000000004569,1847,BATAAN ST. JOSEPH HOSPITAL & MEDICAL CENTER CORP.,2020-04-24 18:41:19,2020-04-24 18:41:19,2020-04-24,45,490,300,50,300,300,300,1650,10
DOH000000000004637,1057,"NAZARETH GENERAL HOSPITAL, INC.",2020-04-24 10:06:31,2020-04-24 10:06:31,2020-04-24,300,500,300,50,200,500,100,300,300
DOH000000000004637,599,"NAZARETH GENERAL HOSPITAL, INC.",2020-04-18 6:24:13,2020-04-18 6:24:13,2020-04-18,200,500,200,50,200,200,100,500,200
DOH000000000004791,1122,SAN MARCELINO DISTRICT HOSPITAL,2020-04-24 10:37:44,2020-04-24 10:37:44,2020-04-24,46,2000,1000,50,100,50,300,100,50
DOH000000000004971,161,"GENERAL SANTOS DOCTORS? HOSPITAL, INC.",2020-04-17 11:24:26,2020-04-17 11:24:26,2020-04-17,1300,77753,264,50,0,92,76,7645,2618
DOH000000000005085,554,ST. CATHERINE OF ALEXANDRIA FOUNDATION & MEDICAL CENTER,2020-04-17 18:07:31,2020-04-17 18:07:31,2020-04-17,40,200,200,50,50,0,100,200,200
DOH000000000005200,1939,ALABAT ISLAND DISTRICT HOSPITAL,2020-04-25 12:03:13,2020-04-25 12:03:13,2020-04-25,50,300,100,50,15,200,50,150,20
DOH000000000005201,320,Batanes General Hospital,2020-04-17 14:44:55,2020-04-17 14:44:55,2020-04-17,38,100,3500,50,10,100,30,60,21
DOH000000000005359,1822,HOWARD HUBBARD MEMORIAL HOSPITAL,2020-04-24 17:43:25,2020-04-24 17:43:25,2020-04-24,50,12500,5600,50,15,52,100,1150,30
DOH000000000005567,1715,"ILOILO DOCTORS? HOSPITAL, INCORPORATED",2020-04-24 16:20:55,2020-04-24 16:20:55,2020-04-24,20,1000,1000,50,90,60,50,1000,550
DOH000000000005567,539,"ILOILO DOCTORS? HOSPITAL, INCORPORATED",2020-04-17 17:27:04,2020-04-17 17:27:04,2020-04-17,13,1000,1000,50,109,76,40,2500,625
DOH000000000005786,2638,SIBUYAN DISTRICT HOSPITAL,2020-05-01 11:24:02,2020-05-01 11:24:02,2020-05-01,50,4000,50,50,50,50,50,300,20
DOH000000000005786,124,SIBUYAN DISTRICT HOSPITAL,2020-04-17 10:43:43,2020-04-17 10:43:43,2020-04-17,50,5000,50,50,50,50,50,500,20
DOH000000000005786,955,SIBUYAN DISTRICT HOSPITAL,2020-04-24 9:17:44,2020-04-24 9:17:44,2020-04-24,50,4500,50,50,50,50,50,400,20
DOH000000000005941,1228,TUMAUINI COMMUNITY HOSPITAL,2020-04-24 11:34:44,2020-04-24 11:34:44,2020-04-24,50,50,50,50,0,50,0,50,0
DOH000000000006686,937,CANDELARIA DISTRICT HOSPITAL,2020-04-24 9:09:45,2020-04-24 9:09:45,2020-04-24,150,600,100,50,50,50,200,2500,200
DOH000000000007971,688,WILFREDO C. PALMA MEMORIAL HOSPITAL,2020-04-19 9:35:24,2020-04-19 9:35:24,2020-04-19,50,1000,200,50,50,50,40,50,50
DOH000000000007971,608,WILFREDO C. PALMA MEMORIAL HOSPITAL,2020-04-18 7:51:03,2020-04-18 7:51:03,2020-04-18,50,1000,200,50,50,50,40,50,50
DOH000000000007971,278,WILFREDO C. PALMA MEMORIAL HOSPITAL,2020-04-17 13:43:50,2020-04-17 13:43:50,2020-04-17,50,1000,200,50,50,50,40,50,50
DOH000000000017409,2809,KARMELLI CLINIC AND HOSPITAL,2020-05-01 13:26:48,2020-05-01 13:26:48,2020-05-01,50,50,50,50,50,50,50,50,50
DOH000000000019544,1844,"UNITED CANDELARIA DOCTORS, INC.",2020-04-24 18:31:44,2020-04-24 18:31:44,2020-04-24,350,3500,97,50,162,58,98,117,143
DOH000000000023751,1691,VIAN FAMILY HOSPITAL II,2020-04-24 16:05:17,2020-04-24 16:05:17,2020-04-24,50,1000,500,50,50,50,50,500,50
DOH000000000023751,3142,VIAN FAMILY HOSPITAL II,2020-05-01 16:10:33,2020-05-01 16:10:33,2020-05-01,50,650,150,50,50,35,50,150,25
DOH000000000024435,818,MEDICAL CENTER WESTERN BATANGAS,2020-04-24 8:22:46,2020-04-24 8:22:46,2020-04-24,50,500,50,50,100,100,200,800,150
DOH000000000027955,410,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",2020-04-17 15:39:59,2020-04-17 15:39:59,2020-04-17,70,950,100,50,110,0,150,500,250
DOH000000000031999,309,"CURE PHILIPPINES, INC. ",2020-04-17 14:27:06,2020-04-17 14:27:06,2020-04-17,49,20830,4600,50,100,80,250,1300,55
DOH000000000031999,1390,"CURE PHILIPPINES, INC. ",2020-04-24 13:31:43,2020-04-24 13:31:43,2020-04-24,40,25800,4600,50,100,80,80,1050,55
DOH000000000032055,1135,RIZAL PROVINCIAL HOSPITAL SYSTEM - ANTIPOLO ANNEX II,2020-04-24 10:42:15,2020-04-24 10:42:15,2020-04-24,17,1000,300,50,50,20,2000,1500,50
DOH000000000033468,2476,"ISABELA SOUTH SPECIALISTS HOSPITAL, INC.",2020-05-01 9:56:49,2020-05-01 9:56:49,2020-05-01,80,1000,200,50,20,0,50,200,15
DOH000000000033572,1619,ANTIPOLO CITY HOSPITAL SYSTEM-CABADING,2020-04-24 15:34:49,2020-04-24 15:34:49,2020-04-24,142,1500,144,50,260,45,120,3156,119
DOH000000000034335,1374,GENSAN MEDICAL CENTER,2020-04-24 13:24:27,2020-04-24 13:24:27,2020-04-24,0,24714,3902,50,30,116,562,400,326
DOH000000000038114,1882,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC",2020-04-24 21:59:56,2020-04-24 21:59:56,2020-04-24,200,12950,1000,50,100,200,200,5750,275
DOH000000000038115,1459,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of,2020-04-24 14:18:50,2020-04-24 14:18:50,2020-04-24,50,200,50,50,50,50,100,150,10
DOH000000000038151,2697,DARAGA DOCTORS HOSPITAL,2020-05-01 11:57:13,2020-05-01 11:57:13,2020-05-01,35,3000,230,50,0,0,60,1750,150
DOH000000000000246,146,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-17 11:13:15,2020-04-17 11:13:15,2020-04-17,10,20,40,60,1,10,55,300,0
DOH000000000000369,990,STA. CRUZ HOSPITAL,2020-04-24 9:32:17,2020-04-24 9:32:17,2020-04-24,100,1000,200,60,20,300,200,300,50
